Id,rank_test_score,mean_test_score,std_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
623,541,0.7927950310559007,0.027182647221007487,0.0038957595825195312,0.00023635029123881215,0.0025836467742919923,0.0002048538494302594,entropy,9,5,8,"{'criterion': 'entropy', 'max_depth': 9, 'min_samples_leaf': 5, 'min_samples_split': 8}",0.7639751552795031,0.76875,0.83125,0.81875,0.78125
621,541,0.7927950310559007,0.027182647221007487,0.00394134521484375,0.000377296129107025,0.003679800033569336,0.002083456913748357,entropy,9,5,6,"{'criterion': 'entropy', 'max_depth': 9, 'min_samples_leaf': 5, 'min_samples_split': 6}",0.7639751552795031,0.76875,0.83125,0.81875,0.78125
624,541,0.7927950310559007,0.027182647221007487,0.004044771194458008,0.0002210065898036281,0.002508068084716797,0.00012765123987854536,entropy,9,5,9,"{'criterion': 'entropy', 'max_depth': 9, 'min_samples_leaf': 5, 'min_samples_split': 9}",0.7639751552795031,0.76875,0.83125,0.81875,0.78125
248,541,0.7927950310559007,0.027182647221007487,0.005910825729370117,0.0013071069226163715,0.0034205436706542967,0.0011036966166558834,gini,9,5,8,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 5, 'min_samples_split': 8}",0.7639751552795031,0.76875,0.83125,0.81875,0.78125
245,541,0.7927950310559007,0.027182647221007487,0.006883573532104492,0.002785315939208561,0.004893827438354492,0.004363955091682647,gini,9,5,5,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.7639751552795031,0.76875,0.83125,0.81875,0.78125
249,541,0.7927950310559007,0.027182647221007487,0.008120012283325196,0.0043971476102111495,0.0034685611724853517,0.0016212026043210441,gini,9,5,9,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 5, 'min_samples_split': 9}",0.7639751552795031,0.76875,0.83125,0.81875,0.78125
246,541,0.7927950310559007,0.027182647221007487,0.008741378784179688,0.005729827316527123,0.0035073280334472655,0.0011902579433020846,gini,9,5,6,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 5, 'min_samples_split': 6}",0.7639751552795031,0.76875,0.83125,0.81875,0.78125
247,541,0.7927950310559007,0.027182647221007487,0.011099290847778321,0.005539018078150068,0.008352136611938477,0.0035907983354863645,gini,9,5,7,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 5, 'min_samples_split': 7}",0.7639751552795031,0.76875,0.83125,0.81875,0.78125
370,551,0.7915450310559007,0.02547565283916187,0.0035412788391113283,0.0001608784832056403,0.0024204254150390625,9.932507704034923e-05,gini,14,5,5,"{'criterion': 'gini', 'max_depth': 14, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.7639751552795031,0.76875,0.825,0.81875,0.78125
373,551,0.7915450310559007,0.02547565283916187,0.0036223888397216796,3.854266225316226e-05,0.00263361930847168,0.0003241094961164604,gini,14,5,8,"{'criterion': 'gini', 'max_depth': 14, 'min_samples_leaf': 5, 'min_samples_split': 8}",0.7639751552795031,0.76875,0.825,0.81875,0.78125
374,551,0.7915450310559007,0.02547565283916187,0.003666114807128906,0.00015801741679668236,0.0025068283081054687,0.00010817391188636272,gini,14,5,9,"{'criterion': 'gini', 'max_depth': 14, 'min_samples_leaf': 5, 'min_samples_split': 9}",0.7639751552795031,0.76875,0.825,0.81875,0.78125
372,551,0.7915450310559007,0.02547565283916187,0.003730297088623047,0.00022985524571635,0.0025028705596923826,7.316062031141397e-05,gini,14,5,7,"{'criterion': 'gini', 'max_depth': 14, 'min_samples_leaf': 5, 'min_samples_split': 7}",0.7639751552795031,0.76875,0.825,0.81875,0.78125
371,551,0.7915450310559007,0.02547565283916187,0.0038350105285644533,0.0003428669194883217,0.0025143146514892576,9.514632820354483e-05,gini,14,5,6,"{'criterion': 'gini', 'max_depth': 14, 'min_samples_leaf': 5, 'min_samples_split': 6}",0.7639751552795031,0.76875,0.825,0.81875,0.78125
320,551,0.7915450310559007,0.02547565283916187,0.003835439682006836,0.00046723961434598716,0.0026642799377441405,0.00033307744158051985,gini,12,5,5,"{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.7639751552795031,0.76875,0.825,0.81875,0.78125
321,551,0.7915450310559007,0.02547565283916187,0.003896141052246094,0.000448690909830873,0.0027224540710449217,0.0005332334451558249,gini,12,5,6,"{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 5, 'min_samples_split': 6}",0.7639751552795031,0.76875,0.825,0.81875,0.78125
272,551,0.7915450310559007,0.02547565283916187,0.00398550033569336,0.0002773249247477743,0.002589130401611328,0.00020411697273123303,gini,10,5,7,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 7}",0.7639751552795031,0.76875,0.825,0.81875,0.78125
323,551,0.7915450310559007,0.02547565283916187,0.003987026214599609,0.0005290554879332634,0.0026499271392822266,0.0004452788668172458,gini,12,5,8,"{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 5, 'min_samples_split': 8}",0.7639751552795031,0.76875,0.825,0.81875,0.78125
271,551,0.7915450310559007,0.02547565283916187,0.003996944427490235,0.000278047856173099,0.002793693542480469,0.0002501968976673615,gini,10,5,6,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 6}",0.7639751552795031,0.76875,0.825,0.81875,0.78125
273,551,0.7915450310559007,0.02547565283916187,0.004084444046020508,0.0004131527373159272,0.0028328895568847656,0.0005220167684234432,gini,10,5,8,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 8}",0.7639751552795031,0.76875,0.825,0.81875,0.78125
274,551,0.7915450310559007,0.02547565283916187,0.004111576080322266,0.000743044365857657,0.0028467178344726562,0.00046790407563349783,gini,10,5,9,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 9}",0.7639751552795031,0.76875,0.825,0.81875,0.78125
345,551,0.7915450310559007,0.02547565283916187,0.004200935363769531,0.0005806386964874118,0.002906036376953125,0.0007601967537605446,gini,13,5,5,"{'criterion': 'gini', 'max_depth': 13, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.7639751552795031,0.76875,0.825,0.81875,0.78125
322,551,0.7915450310559007,0.02547565283916187,0.0042899131774902345,0.0006112226476537377,0.0024749279022216798,0.0001601760249143075,gini,12,5,7,"{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 5, 'min_samples_split': 7}",0.7639751552795031,0.76875,0.825,0.81875,0.78125
270,551,0.7915450310559007,0.02547565283916187,0.004379844665527344,0.0001687831519677638,0.0032830238342285156,0.0006847787522261719,gini,10,5,5,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.7639751552795031,0.76875,0.825,0.81875,0.78125
299,551,0.7915450310559007,0.02547565283916187,0.0044441699981689455,0.0005445565400068984,0.005131292343139649,0.0035022143309707777,gini,11,5,9,"{'criterion': 'gini', 'max_depth': 11, 'min_samples_leaf': 5, 'min_samples_split': 9}",0.7639751552795031,0.76875,0.825,0.81875,0.78125
324,551,0.7915450310559007,0.02547565283916187,0.004691982269287109,0.001205681039334858,0.002563762664794922,0.00020964222530118638,gini,12,5,9,"{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 5, 'min_samples_split': 9}",0.7639751552795031,0.76875,0.825,0.81875,0.78125
296,551,0.7915450310559007,0.02547565283916187,0.0047111034393310545,0.0010992643822507796,0.003653287887573242,0.0007988875302278022,gini,11,5,6,"{'criterion': 'gini', 'max_depth': 11, 'min_samples_leaf': 5, 'min_samples_split': 6}",0.7639751552795031,0.76875,0.825,0.81875,0.78125
298,551,0.7915450310559007,0.02547565283916187,0.004833364486694336,0.0005073138763710302,0.003559589385986328,0.0009637439665227317,gini,11,5,8,"{'criterion': 'gini', 'max_depth': 11, 'min_samples_leaf': 5, 'min_samples_split': 8}",0.7639751552795031,0.76875,0.825,0.81875,0.78125
348,551,0.7915450310559007,0.02547565283916187,0.004982280731201172,0.0009021577747572053,0.002416372299194336,0.00010408832005675541,gini,13,5,8,"{'criterion': 'gini', 'max_depth': 13, 'min_samples_leaf': 5, 'min_samples_split': 8}",0.7639751552795031,0.76875,0.825,0.81875,0.78125
347,551,0.7915450310559007,0.02547565283916187,0.004992961883544922,0.0012034297036085002,0.0029267787933349608,0.0006858110224788297,gini,13,5,7,"{'criterion': 'gini', 'max_depth': 13, 'min_samples_leaf': 5, 'min_samples_split': 7}",0.7639751552795031,0.76875,0.825,0.81875,0.78125
349,551,0.7915450310559007,0.02547565283916187,0.005129480361938476,0.0010740171018529367,0.0026715278625488283,0.0005092095631936583,gini,13,5,9,"{'criterion': 'gini', 'max_depth': 13, 'min_samples_leaf': 5, 'min_samples_split': 9}",0.7639751552795031,0.76875,0.825,0.81875,0.78125
295,551,0.7915450310559007,0.02547565283916187,0.005194664001464844,0.00109353433623443,0.0034853935241699217,0.0008774755830518986,gini,11,5,5,"{'criterion': 'gini', 'max_depth': 11, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.7639751552795031,0.76875,0.825,0.81875,0.78125
297,551,0.7915450310559007,0.02547565283916187,0.005449628829956055,0.0007158517357113939,0.0024600982666015624,0.00013703238035299447,gini,11,5,7,"{'criterion': 'gini', 'max_depth': 11, 'min_samples_leaf': 5, 'min_samples_split': 7}",0.7639751552795031,0.76875,0.825,0.81875,0.78125
346,551,0.7915450310559007,0.02547565283916187,0.005650663375854492,0.0029851793678981305,0.002899837493896484,0.0007382391497325188,gini,13,5,6,"{'criterion': 'gini', 'max_depth': 13, 'min_samples_leaf': 5, 'min_samples_split': 6}",0.7639751552795031,0.76875,0.825,0.81875,0.78125
404,576,0.789083850931677,0.0460928732955049,0.0032738208770751952,0.00010004045851919027,0.0024254322052001953,0.00010326546937957988,entropy,1,1,9,"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 9}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
406,576,0.789083850931677,0.0460928732955049,0.003309297561645508,0.00012948858735525656,0.0024315834045410155,7.95954489946474e-05,entropy,1,2,6,"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 6}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
403,576,0.789083850931677,0.0460928732955049,0.003329610824584961,8.238148203197855e-05,0.0024678707122802734,9.173112615719947e-05,entropy,1,1,8,"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 8}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
407,576,0.789083850931677,0.0460928732955049,0.003360414505004883,0.00010369038628966225,0.002469921112060547,8.668771014713927e-05,entropy,1,2,7,"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 7}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
405,576,0.789083850931677,0.0460928732955049,0.0034240245819091796,0.00017679116887444582,0.0024250030517578127,6.81168848588904e-05,entropy,1,2,5,"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
49,576,0.789083850931677,0.0460928732955049,0.003534841537475586,0.00020148039641400552,0.0025597572326660155,0.00015326577349518265,gini,1,5,9,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 5, 'min_samples_split': 9}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
45,576,0.789083850931677,0.0460928732955049,0.0036349773406982424,0.0002580952379066634,0.00298614501953125,0.0005337258866890047,gini,1,5,5,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
47,576,0.789083850931677,0.0460928732955049,0.0036841392517089843,0.00028832839543705937,0.0051041126251220705,0.003179954625082557,gini,1,5,7,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 5, 'min_samples_split': 7}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
400,576,0.789083850931677,0.0460928732955049,0.003690814971923828,0.0006033625889785107,0.003003501892089844,0.0007220990176746777,entropy,1,1,5,"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
48,576,0.789083850931677,0.0460928732955049,0.003699493408203125,0.00041023427255396485,0.0027124881744384766,0.00035943740176902836,gini,1,5,8,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 5, 'min_samples_split': 8}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
416,576,0.789083850931677,0.0460928732955049,0.003725004196166992,0.00045930279331665144,0.002710771560668945,0.0005057439159186887,entropy,1,4,6,"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 6}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
417,576,0.789083850931677,0.0460928732955049,0.0037366390228271485,0.0006406136873576332,0.0027622699737548826,0.0004560311482987604,entropy,1,4,7,"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 7}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
31,576,0.789083850931677,0.0460928732955049,0.00377039909362793,0.0003537784479690068,0.0027094364166259767,0.0003127623374611319,gini,1,2,6,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 6}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
418,576,0.789083850931677,0.0460928732955049,0.003783702850341797,0.0007314606626388293,0.0026766777038574217,0.0004815706485920394,entropy,1,4,8,"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 8}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
421,576,0.789083850931677,0.0460928732955049,0.003852367401123047,0.0005807866799607824,0.002514362335205078,0.00016962988471644325,entropy,1,5,6,"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_leaf': 5, 'min_samples_split': 6}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
32,576,0.789083850931677,0.0460928732955049,0.003917169570922851,0.00040994959245078906,0.004114627838134766,0.0027351677208307247,gini,1,2,7,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 7}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
423,576,0.789083850931677,0.0460928732955049,0.003919363021850586,0.00077518504750359,0.0025424957275390625,0.00015096095105133732,entropy,1,5,8,"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_leaf': 5, 'min_samples_split': 8}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
43,576,0.789083850931677,0.0460928732955049,0.003933572769165039,0.00028002793857954684,0.003327465057373047,0.0007765215248769211,gini,1,4,8,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 8}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
420,576,0.789083850931677,0.0460928732955049,0.0039947509765625,0.0005888536454939552,0.0024965286254882814,7.251130198366661e-05,entropy,1,5,5,"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
419,576,0.789083850931677,0.0460928732955049,0.0040110588073730465,0.0009861653087222175,0.002437782287597656,7.967396722147638e-05,entropy,1,4,9,"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 9}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
424,576,0.789083850931677,0.0460928732955049,0.004042482376098633,0.0009343745799536455,0.0027559280395507814,0.0004744727020378747,entropy,1,5,9,"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_leaf': 5, 'min_samples_split': 9}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
44,576,0.789083850931677,0.0460928732955049,0.004105234146118164,0.0009551445190478451,0.003974390029907226,0.0017268126650867557,gini,1,4,9,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 9}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
37,576,0.789083850931677,0.0460928732955049,0.004260921478271484,0.0005954349738252262,0.0031785488128662108,0.00035393982545700386,gini,1,3,7,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 3, 'min_samples_split': 7}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
401,576,0.789083850931677,0.0460928732955049,0.00447535514831543,0.0016895315089420632,0.002471160888671875,0.00014848738200527297,entropy,1,1,6,"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 6}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
402,576,0.789083850931677,0.0460928732955049,0.0044769287109375,0.0012348056649166914,0.0028048038482666017,0.0005166639948252575,entropy,1,1,7,"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 7}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
414,576,0.789083850931677,0.0460928732955049,0.004519796371459961,0.0015527913894626943,0.0024126529693603515,4.696194850495618e-05,entropy,1,3,9,"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_leaf': 3, 'min_samples_split': 9}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
411,576,0.789083850931677,0.0460928732955049,0.0046101570129394535,0.0015845255761284774,0.0028317928314208984,0.0005270982750533527,entropy,1,3,6,"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_leaf': 3, 'min_samples_split': 6}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
39,576,0.789083850931677,0.0460928732955049,0.004648828506469726,0.0015557872918757127,0.0025562763214111326,9.537784996346195e-05,gini,1,3,9,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 3, 'min_samples_split': 9}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
415,576,0.789083850931677,0.0460928732955049,0.004707479476928711,0.0020967717003717375,0.002620697021484375,0.0004860225745619077,entropy,1,4,5,"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
38,576,0.789083850931677,0.0460928732955049,0.004844188690185547,0.001346075986195666,0.002788209915161133,0.00039259708007972617,gini,1,3,8,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 3, 'min_samples_split': 8}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
28,576,0.789083850931677,0.0460928732955049,0.004856014251708984,0.001878297637899105,0.0031731128692626953,0.000841397278240248,gini,1,1,8,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 8}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
413,576,0.789083850931677,0.0460928732955049,0.0048697471618652345,0.0018307083728739048,0.002600860595703125,0.00013842718213739023,entropy,1,3,8,"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_leaf': 3, 'min_samples_split': 8}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
409,576,0.789083850931677,0.0460928732955049,0.0048907756805419925,0.0013872065652726206,0.0037281036376953123,0.001105757110895896,entropy,1,2,9,"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 9}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
42,576,0.789083850931677,0.0460928732955049,0.004975414276123047,0.002385812645906455,0.00254206657409668,0.000938887247388388,gini,1,4,7,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 7}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
41,576,0.789083850931677,0.0460928732955049,0.0051534175872802734,0.0008411036994672919,0.0033690929412841797,0.0012448327966741277,gini,1,4,6,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 6}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
408,576,0.789083850931677,0.0460928732955049,0.005419301986694336,0.0019580408615380816,0.0035213470458984376,0.001143298728939399,entropy,1,2,8,"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 8}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
25,576,0.789083850931677,0.0460928732955049,0.005529165267944336,0.0026007804079484606,0.011053466796875,0.004970719578588314,gini,1,1,5,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
33,576,0.789083850931677,0.0460928732955049,0.005679798126220703,0.0022038011235999506,0.006103038787841797,0.0040838761354404125,gini,1,2,8,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 8}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
412,576,0.789083850931677,0.0460928732955049,0.005736303329467773,0.002143068955720372,0.0025635242462158205,0.00029036753555798656,entropy,1,3,7,"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_leaf': 3, 'min_samples_split': 7}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
40,576,0.789083850931677,0.0460928732955049,0.005830287933349609,0.0005926010881378567,0.003589344024658203,0.0011393079650715984,gini,1,4,5,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
29,576,0.789083850931677,0.0460928732955049,0.00634150505065918,0.0005573960298725497,0.004085731506347656,0.0008515227532880373,gini,1,1,9,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 9}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
422,576,0.789083850931677,0.0460928732955049,0.0067959785461425785,0.004268953532931252,0.0033950328826904295,0.0013827136864144548,entropy,1,5,7,"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_leaf': 5, 'min_samples_split': 7}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
27,576,0.789083850931677,0.0460928732955049,0.007155704498291016,0.003951544858898202,0.004994773864746093,0.004226399769939803,gini,1,1,7,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 7}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
36,576,0.789083850931677,0.0460928732955049,0.007255268096923828,0.002330052360537514,0.0037416934967041014,0.0017266149541498926,gini,1,3,6,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 3, 'min_samples_split': 6}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
30,576,0.789083850931677,0.0460928732955049,0.007709121704101563,0.005939397459455334,0.005196380615234375,0.002008594063557414,gini,1,2,5,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
26,576,0.789083850931677,0.0460928732955049,0.00807652473449707,0.004182481947048803,0.008367156982421875,0.003988328151159186,gini,1,1,6,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 6}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
35,576,0.789083850931677,0.0460928732955049,0.00807948112487793,0.0034570149233242344,0.005547714233398437,0.0020450332485100215,gini,1,3,5,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 3, 'min_samples_split': 5}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
46,576,0.789083850931677,0.0460928732955049,0.008100032806396484,0.004744117038357095,0.004542827606201172,0.0032742765277677813,gini,1,5,6,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 5, 'min_samples_split': 6}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
34,576,0.789083850931677,0.0460928732955049,0.008864736557006836,0.0036874580344577446,0.004449367523193359,0.003382129327483165,gini,1,2,9,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 9}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
410,576,0.789083850931677,0.0460928732955049,0.009465694427490234,0.008425054255944515,0.0029306411743164062,0.0011190669993279285,entropy,1,3,5,"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_leaf': 3, 'min_samples_split': 5}",0.7329192546583851,0.76875,0.86875,0.76875,0.80625
670,626,0.7890450310559007,0.026934810986175478,0.003715372085571289,0.00016945169078059252,0.0032997608184814455,0.0012644234684243898,entropy,11,5,5,"{'criterion': 'entropy', 'max_depth': 11, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.7639751552795031,0.76875,0.825,0.81875,0.76875
695,626,0.7890450310559007,0.026934810986175478,0.003768587112426758,0.0001522942489210211,0.002494955062866211,0.00011426033236045946,entropy,12,5,5,"{'criterion': 'entropy', 'max_depth': 12, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.7639751552795031,0.76875,0.825,0.81875,0.76875
720,626,0.7890450310559007,0.026934810986175478,0.003772926330566406,0.00016554172333937373,0.002462005615234375,9.91999628465953e-05,entropy,13,5,5,"{'criterion': 'entropy', 'max_depth': 13, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.7639751552795031,0.76875,0.825,0.81875,0.76875
648,626,0.7890450310559007,0.026934810986175478,0.003818368911743164,0.0002898218679599677,0.002570056915283203,0.00022260107908233164,entropy,10,5,8,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 8}",0.7639751552795031,0.76875,0.825,0.81875,0.76875
649,626,0.7890450310559007,0.026934810986175478,0.003822612762451172,0.00022354080205030743,0.002637147903442383,0.00019774357036891796,entropy,10,5,9,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 9}",0.7639751552795031,0.76875,0.825,0.81875,0.76875
721,626,0.7890450310559007,0.026934810986175478,0.0038350582122802734,0.00019968324475659672,0.002553367614746094,0.0001641976551156237,entropy,13,5,6,"{'criterion': 'entropy', 'max_depth': 13, 'min_samples_leaf': 5, 'min_samples_split': 6}",0.7639751552795031,0.76875,0.825,0.81875,0.76875
699,626,0.7890450310559007,0.026934810986175478,0.003844881057739258,0.00048821101391314576,0.0031974315643310547,0.0011097272710668938,entropy,12,5,9,"{'criterion': 'entropy', 'max_depth': 12, 'min_samples_leaf': 5, 'min_samples_split': 9}",0.7639751552795031,0.76875,0.825,0.81875,0.76875
723,626,0.7890450310559007,0.026934810986175478,0.0038668632507324217,0.00027697177354686544,0.002552700042724609,0.00015347005233124563,entropy,13,5,8,"{'criterion': 'entropy', 'max_depth': 13, 'min_samples_leaf': 5, 'min_samples_split': 8}",0.7639751552795031,0.76875,0.825,0.81875,0.76875
722,626,0.7890450310559007,0.026934810986175478,0.0038686275482177736,0.00015571368375632576,0.0024781227111816406,9.443386422495041e-05,entropy,13,5,7,"{'criterion': 'entropy', 'max_depth': 13, 'min_samples_leaf': 5, 'min_samples_split': 7}",0.7639751552795031,0.76875,0.825,0.81875,0.76875
647,626,0.7890450310559007,0.026934810986175478,0.0038822174072265627,0.00027246311655912186,0.0026383399963378906,0.0002432868322314771,entropy,10,5,7,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 7}",0.7639751552795031,0.76875,0.825,0.81875,0.76875
748,626,0.7890450310559007,0.026934810986175478,0.003985881805419922,0.0002437468236093367,0.0030661582946777343,0.0011170566289205356,entropy,14,5,8,"{'criterion': 'entropy', 'max_depth': 14, 'min_samples_leaf': 5, 'min_samples_split': 8}",0.7639751552795031,0.76875,0.825,0.81875,0.76875
